825.5568983604,842.8724796402,856.3011626736,849.7790313799
829.6892176215,843.7478484052,854.5998065702,849.5153890004
835.3359519542,842.9973927728,853.3915489711,846.1628771203
843.9868139644,843.6971754802,851.9276668229,845.7950120654
847.4418353453,846.5628108537,852.0657767036,851.4989968455
844.9189445435,848.182181452,851.6992103158,854.8979060148
843.7884555565,847.7064469499,851.3172329627,859.2734242022
838.2699932184,848.6263483306,852.3270258481,859.3339451083
836.8910842676,848.4424590827,851.2460587376,857.5843455199
842.131877917,847.7096382035,851.2322559569,854.6852344082
844.9416163352,846.9053615998,851.4096132144,850.170519595
842.1297817333,847.3944168764,851.6400175777,845.5008954482
843.0352504864,849.7453362598,848.8762588246,843.8199049408
844.3882645195,850.3085711867,847.9610059916,852.4936441864
837.3651760321,852.0730147661,850.3142962492,862.7656209796
839.8688435074,852.4854783963,851.9980976861,860.9539651547
846.1887392032,848.8833699267,849.0630564215,858.3616463361
843.6922575446,846.9235510302,846.5359868835,855.1555576338
838.0330103442,846.2844863886,847.0895785369,849.9395601615
838.2780588173,850.3744625738,849.981610535,850.423797571
836.7537585178,851.6871375296,852.4708722546,855.3507462109
837.6990656664,851.8343508969,852.5194255395,855.4836322215
842.7317840506,853.1014494257,848.0378681975,851.5369389441
846.2518112571,851.7322730894,848.2541112347,853.1710601538
848.288684236,850.1177629559,848.5087776935,852.8388695517
849.5357553658,850.2125873325,847.0709280398,848.2577672258
849.263092927,849.7374291706,848.9337244013,849.265244154
847.3905269654,848.5332083122,848.3143743158,850.2100627335
842.7136216419,850.0672409281,848.8848316606,847.4063536875
833.6056217143,851.1166939011,851.6640093004,851.4165584986
834.567932482,850.3186924406,852.6055081738,856.2441762331
838.3278657054,847.9810524974,852.1565589989,856.375854311
840.548982006,846.6626141679,849.4678221435,859.0449341896
848.9154823359,847.9523189608,847.9641906951,856.2743002179
850.6458401203,847.8569035612,849.7356519619,856.2661484433
848.4211572084,847.6509521463,849.8170188359,855.7826466818
848.9348621633,848.9018165004,848.7140321675,852.9539697034
852.9668975816,847.0059249226,846.939602288,857.8378437928
855.9933718308,846.6888351057,847.2908254754,859.0565256457
854.1111468626,847.1871104144,846.9288551999,859.0730173484
855.908522108,846.0538783899,845.6583211681,857.7484477277
853.0708205192,845.4471330262,844.1007368007,858.8656172689
845.6905972029,844.883686129,845.9724758567,858.7483480223
842.5360640465,846.4235831338,849.8141860649,853.1951547859
847.9257583921,847.771915272,845.4258898959,853.3585122739
857.8693091385,847.7872472587,845.5628036169,859.1699945714
861.8482700347,849.0067295648,847.2169535708,860.913321905
863.9430011793,850.2938750551,842.3661329807,858.0400223057
865.8342317994,850.345375368,847.4586323208,861.2881207076
859.0303659243,849.3487936419,852.9122623172,860.403132594
851.7339919326,846.7561158517,849.6356427321,849.9674332423
855.2431257273,847.2560726648,847.8172864003,853.4678902099
859.6038040013,851.1387158039,850.0588545809,857.5220908978
853.3643773623,853.6526511201,853.0727877192,855.1529933485
849.3267752864,853.3623770615,853.1522048125,851.5961044747
852.1682392653,852.532128802,850.9038084638,851.8439923306
850.4901540179,847.4215793912,849.5641255942,854.0972565726
855.2651795901,845.0489278913,847.4640797078,851.9874045925
866.3145949254,848.454919738,847.6207066096,851.7224449216
864.2784546713,851.4910281894,850.4988514455,854.997313209
861.8280324911,849.8240912582,852.7546419552,852.1235246309
860.9993443974,849.7154866757,851.217928828,852.5264628801
852.9634006196,848.0517076169,847.1393514371,850.8757650446
847.3474055718,845.4589953352,849.7858459451,847.6483032671
850.4936400045,845.584786653,854.2733235792,847.7190230848
847.2628930415,846.4885248363,852.3775477032,840.0388188796
844.8023473375,847.9782340094,847.6952725718,840.0795111705
851.4432624637,847.2933891787,851.2165580394,847.2298373022
850.0228257319,847.2806658271,851.2941775649,850.0595959499
841.2159377385,845.5743213298,845.8373027805,846.8607368334
838.8961208087,846.3457884741,849.824562399,850.054468803
840.0835286943,847.0025054314,850.1311756937,852.2363215674
839.2605415965,846.6530482591,845.9526038169,842.8004653736
841.2519681823,848.2934049527,846.3785755257,841.2302061146
843.4007354414,848.494221555,852.0347039419,851.7463336743
845.3502812042,848.7368616329,852.8033667637,853.5583035631
846.3181877176,849.846464467,847.2706154649,846.9832124932
846.562447198,849.1929065617,845.3777758278,846.1854712687
843.0815608068,848.4308953188,847.3433218222,842.7892162149
843.5485079086,850.1571200767,846.8529749918,839.1129683176
845.5800322535,853.5995243272,849.2753898522,848.1241432022
845.2872389924,857.4855859192,852.2233991944,857.9416409533
852.5280703698,857.6071191458,850.7084713779,857.270665244
854.1017367238,855.5638967104,848.2406967287,853.78829968
848.1004909589,854.683686659,849.7323151314,849.4437429416
850.6561774206,855.0237548986,849.2555818455,850.9376101372
855.2294136692,857.5971169506,848.3415114438,852.7447951656
850.2096165589,857.1860988446,848.0346627056,844.5384205127
839.9888087845,851.7128308925,845.9430614638,836.3649283836
836.2390778923,847.1378273481,846.7800540096,834.0747106284
840.7229476165,846.8082150503,848.6951576998,828.6180419334
844.4301655997,847.0772488664,849.2365987284,830.4614117123
851.4668443326,846.344646547,849.2102635943,827.5238590786
850.9025391551,847.1755547154,850.2663855838,831.8416424345
842.8230495444,846.5104771277,850.7113672418,842.3826550932
841.9607731952,845.096349923,850.8459135397,839.2128788665
842.4413836409,845.0673979954,850.400681258,839.1047507853
844.5163554225,848.0810419022,851.1397915786,842.2469530665
843.3961909784,847.8190772726,852.5111766443,841.0205750578
841.7131132521,846.8273840411,851.8885957852,847.2455836713
841.9500406473,848.9002003411,852.9109535691,855.3424314731
847.7439875397,848.7416070103,853.5588850092,852.8596688986
849.0637297749,848.0133969844,848.4160553127,842.3550158713
839.6234093774,846.0073981964,845.6877279481,836.1317581328
832.6617315851,846.1163999771,847.2756364178,843.1637002111
837.0268917511,850.3086729294,849.2162933821,848.9141551042
842.2410849686,849.2435684144,849.6908580908,849.5133179779
846.1740185956,850.7134688976,851.5435660905,845.5593590913
855.5680324188,853.9850006899,850.8703873825,848.5950668101
854.2760602889,851.5999479556,848.2989256852,851.7082525447
852.9191629835,850.2913832218,847.666469017,852.3358951712
855.3950299918,850.0056190762,849.3797725952,854.3900619788
852.1609977983,849.9379224072,850.5478291047,846.1604360812
848.8392893454,850.4635094931,852.035991179,846.8378982783
840.3795451165,849.0700853475,856.044867891,850.6480042631
834.176199244,847.4419694884,853.159017952,848.7426870794
838.5141151914,846.8294901299,854.3296515651,851.2762894868
840.6193545427,845.7966908625,855.4449804508,852.8237582299
843.9133874913,847.8340086916,851.4831607258,853.9692417633
851.0135470851,849.4925319034,851.9509167761,855.6325046106
853.9345840732,849.8219943593,851.8243379651,856.7283645823
851.7316552181,850.3290365605,848.3605721537,858.3788791897
852.7329667475,850.8771503209,846.1363990393,856.6377254051
855.1371329729,853.2987161161,848.5916007954,857.0694550781
853.7705153874,855.1834441346,849.3082006561,860.1726340662
856.3468503299,854.9780973912,847.3578640513,857.5451133391
859.1343316996,854.1405184007,847.618019281,856.0505276419
855.9597891891,853.5382092129,845.9662317283,861.3782817031
849.7094591786,852.3258230042,846.2812905698,864.1661170811
851.1819679079,850.9710777473,850.5389779733,868.2940199412
854.1652536285,849.1991533918,849.5281065755,865.6012673439
856.8310325744,848.9558531115,850.9246942373,863.117182237
856.9695344011,853.3006910649,852.7754163799,868.0524662688
855.261410182,854.131749405,850.0204265468,867.1419353894
853.8800843297,851.529211688,850.0324092024,860.904816157
850.255078066,851.3472644489,849.7814191059,854.3163715355
849.0930351946,849.2148308041,848.1405468248,852.8549900866
848.2609527578,847.8399885707,847.7098886785,861.4618932771
845.9946057603,850.4791605405,847.9313080026,861.4581876736
843.6169928793,852.1409332754,848.1132765873,856.7851247867
847.375228276,852.3617356635,849.6330444747,854.3847596965
850.7217925628,850.4872771126,848.7876190608,842.9847661579
847.5704856533,849.5186681836,847.9029031783,842.7315650068
842.5723031957,851.4463891251,849.5680260054,850.6812637472
841.9428160499,850.5852092111,850.1677915038,849.3771419027
846.5885564673,850.5697423542,852.8942464641,847.5916724307
849.899619165,852.6179456057,852.3371904989,846.4241346318
855.0944171905,854.4398893932,851.744604168,847.9589702883
854.3300089039,852.3450102596,851.7019050443,845.244279295
849.3657184767,849.7487826349,846.3167191725,849.0086379135
849.0206359417,851.2500406205,844.6006293235,854.0048618249
843.8952179527,849.7908790891,851.4610210303,851.3268045729
844.6305314772,846.177203664,852.5916280356,854.7521327945
852.1676014846,846.1966803709,850.5052375285,855.6120751992
854.9810000291,844.9412367456,853.0248227841,854.5126017467
858.7712997566,842.0626515161,851.4751647167,854.4152173063
858.0575376421,842.8266651485,849.5682242539,856.4711896558
851.1469055326,845.823902614,850.9806674022,855.3514917316
847.4829961404,846.7988298162,850.7673755186,849.5267173489
844.9023753429,847.3804735982,852.6292543361,849.5538825595
843.6164435692,847.4409461445,852.055292591,856.7059655948
846.0540638452,845.9680253382,849.9333942878,863.6732237096
847.9472565816,845.1432142524,851.4180612347,860.5433449995
849.1784846817,845.5746983638,851.7249530779,860.3207793721
849.9807963158,846.4868140994,851.2583979057,862.2871336719
848.8965255951,847.1485035975,852.4734685543,860.1214667809
847.9097791556,846.4698239037,852.814266002,865.4071526339
845.6447298481,846.3761510435,852.9046459509,868.0937815095
850.80296431,845.9075120255,850.9171760782,860.6030246471
854.7221694222,846.3906746331,848.9933895439,860.7165624174
849.7463192219,847.6120249903,851.8752962936,864.5549796195
849.475081934,847.6922044586,851.8458790444,863.5365893478
851.9463027265,846.3976262815,848.6119476118,866.770191542
