852.7920782314,853.3566266825,850.7165530075,848.9836063504
858.1956082067,851.9544728975,852.0444534274,856.6376236886
859.5696122198,851.4146667951,851.4622807546,862.9705939114
858.4109755721,851.146086607,849.8717947289,865.3588363906
854.6477979456,849.6061077106,847.5114014193,864.1843958755
851.0281517811,851.1708086296,851.720694488,862.6306383923
851.412258189,850.9216976763,850.9612863704,857.8569789652
856.2231550433,848.2470981178,848.0615318197,859.5545784493
859.0682445459,848.4039551374,849.3801150662,862.272737261
859.8103192607,849.5518643312,847.2262420943,859.2722001452
862.1103156116,848.2272991989,846.8781467469,857.1787205241
857.8065106629,847.9588089815,847.215581538,856.7620866389
850.690673001,849.4803241213,845.8720480868,857.330112932
851.9941884215,846.8147724397,850.4286272291,859.6553771882
852.7574753825,845.9812873571,852.454673393,860.9358837296
851.1220562148,849.1093816292,848.7870543135,860.323406243
849.2710990822,850.3526508286,847.8152255732,861.7053026946
840.3359888246,846.7220368953,847.152795915,857.5080577254
834.5465587767,846.85035336,847.4881310965,852.8752247594
835.8466605831,849.6906524226,849.9544658311,853.8230584325
840.2521214285,847.6506669876,854.2868026012,854.6687779609
847.1140975595,847.8905012512,855.3222020574,854.9606854179
848.0758664577,847.9309755754,851.8240615279,851.6076207973
842.2368742617,844.7695270554,848.2700610141,848.7187441976
841.4992881774,845.8725454459,851.0078461455,846.7932405081
839.8861407521,848.1975229374,850.0475370961,844.6303135049
841.2631357676,849.3406219828,846.5939558698,846.3359750524
845.1424485614,849.0304058003,850.0873105159,849.7392284115
843.2072044725,846.5563824353,853.1811606583,849.3507476219
844.729731088,846.7561521977,851.1565290132,849.4683616893
847.0209856514,848.6527070674,850.5426458334,852.8635724686
847.8599349856,848.6059414738,853.1502293833,856.5357983272
850.642907986,850.1144615577,849.0252130578,859.0585158796
855.0802176252,849.6767532879,848.6011819783,860.4592194763
858.1652029822,848.7399398002,848.2811055364,859.0622820868
856.4502903016,853.0474689741,845.1553677949,855.9746069343
857.3855690796,853.617619961,847.7810185879,857.1833196048
858.8625343448,851.918419775,850.2350444241,860.3885328045
855.1258268345,852.3700765846,850.1842003608,858.2387505178
854.9876366933,852.9808208402,853.4744261776,858.1341449431
852.4885956167,851.4121918822,849.7885142833,853.6566798227
849.0585907666,849.2652257817,845.1302737034,847.9793520808
849.4499483059,848.1697181804,848.7159376771,849.602731763
848.9516181989,847.3291283052,851.9314636593,855.7987013808
851.1569235134,848.8172223645,851.202589939,858.3911800639
856.690328777,851.8288383829,851.737861183,857.8097672234
855.6055394341,855.5009538859,850.4458057081,854.3941634194
856.6308378835,854.9532242234,849.2282893533,854.9998376025
858.9568961578,850.8054194615,850.536030298,855.8503550098
857.9926697333,852.2095260143,849.1573347035,855.8618764248
856.7296523795,853.3863118726,849.1913324747,857.6464182177
858.238043718,852.2329514253,851.3407113018,857.5152380352
