861.6256869336,866.19469347,868.7988800049,868.494493379
863.436285506,867.9877349524,870.1935791594,869.4792677396
864.3434521709,871.400620962,866.4342408233,867.0547572038
861.9707769177,870.7256494517,863.7685329035,866.4554218119
859.6601502143,869.7574072601,867.185963324,866.0219922758
864.3695430321,869.0642052061,868.5088504115,863.6691923709
868.1042603701,865.608561692,871.2190827694,863.8664274445
870.5873392899,864.8983670276,875.8908821339,869.2043535312
871.2345915684,867.1323348721,874.2659921225,869.5644389037
870.4818302982,867.0494156884,871.7164396056,869.3184011168
868.1839265244,864.7439787128,875.608851301,873.7695415679
857.5988332479,862.1874191943,871.2776288888,869.7799237834
866.2286566452,865.878615456,866.6002859633,870.5778485434
876.8699868641,868.1864899719,872.2239194149,878.6311529539
866.9587713666,866.2293501169,874.2504319932,878.8128866093
863.7565932158,866.8869354016,872.0558613169,879.8983988614
869.386526184,866.8091721363,872.8693458574,882.3703070919
867.7147823674,865.748599668,874.3612624718,882.0394153984
871.5133189728,866.801503678,875.554769363,882.7642743471
878.7952517954,867.2290469859,875.7640912732,881.5328963417
874.7176430506,864.173502962,876.1751509785,881.9217510589
873.0017635832,863.8738646217,876.8169740911,888.0920409053
871.4174293871,864.3483298626,873.8639964048,886.8288593596
869.9842736475,867.0051175252,873.3947128867,882.2166767758
873.8415805739,869.315265021,876.2138677863,884.9086906815
871.0336522139,866.8897242062,875.6192469351,882.4001095329
871.7881656265,864.3951679772,873.0450083971,878.1798344266
874.9987388115,863.6281346336,872.0624045096,879.5107425672
872.3181814052,864.8429221772,867.7124015031,880.9099515282
868.3672072179,865.4232163299,868.953171753,878.1129821859
860.8850488247,865.2023056214,873.0260741548,877.1996264007
859.8995676626,868.6293114477,872.2230510189,880.7023181574
868.8227896972,872.0004492642,875.7353067783,880.940706814
874.8550811502,870.9182561041,880.7581413653,879.3957482873
873.8194614794,871.3651389249,878.621956714,879.142175293
871.1847873405,871.8251396874,874.1333027069,879.6197610374
872.5037367412,871.6917034324,875.0038221261,882.547291945
878.2468693756,873.2031211261,877.2774018798,884.564497082
882.6452109995,875.4386828059,876.8855543394,883.2139855918
887.7240787997,876.5913328339,876.8902461538,883.6978439748
886.7566912647,876.2512090555,878.4213521696,889.6342425008
